x0,x1,target
9.30583325333873,0.688979295993851,0
-5.651006408535598,-9.312302810002596,1
-3.6197189993021803,-11.358189272010927,1
-2.5802069773615077,1.3223281542740277,2
9.924713018922848,0.6646940187690686,0
-4.685420231471165,-9.498380315081224,1
-1.5563995214527044,-0.5851668927465072,2
9.491865405281617,0.928993625661281,0
-0.7427086530510676,-2.101658094596182,2
-1.820978777397864,-0.32199482273319213,2
0.10062166979425746,-1.0974953704785224,2
9.689392691865589,0.27701848086824843,0
1.5319584642282158,-0.12966906707261966,2
-3.1968510407295234,-9.379764379924604,1
-5.582990447440691,-10.592954840875853,1
10.448313045905197,-0.188950779482016,0
-0.7032380430396512,-0.5825502471921895,2
-1.824760760468021,-0.5466246502769585,2
-0.35547617526300557,0.8259908721249078,2
-3.7694145061273625,-7.896581714862366,1
9.732345479506348,1.6647087067238902,0
-3.572557813083098,-6.549374561097815,1
-3.892189355282326,-11.02176830010175,1
-0.08158655441419871,-1.062903318019643,2
10.539355327595331,0.39543454916442955,0
11.596825524107016,2.7337785119711446,0
-2.7694040956876904,-10.072698344032009,1
10.88416605572703,3.349288769872462,0
9.73721202008084,0.885476403336913,0
-3.8079657380677183,-9.116722383005094,1
8.81783834437313,0.41411620063170174,0
-3.044746863290888,0.42752008259639984,2
10.045860779286915,1.8442689164118091,0
0.07808031975669283,-2.087011956255502,2
-0.8495474413295778,-1.8535006694389085,2
-1.8251338660033356,0.29861978196413874,2
0.014995863232026396,-0.11292829577813773,2
8.641302123521706,0.46679041554224177,0
0.4044475587948284,0.906451628912037,2
-5.253173610433016,-8.325848172374979,1
-4.13504973212006,-7.940546752135065,1
9.339954097178047,0.5664457096064575,0
-4.2076909767752735,-8.590379062619688,1
9.053796002075078,0.5652120842384655,0
-3.477358121617761,-7.8392464242101845,1
-1.402242657899939,-0.09016893471646686,2
8.680498560286948,0.40458851727192013,0
-3.6757572907364806,-10.744553161161928,1
8.348770897788034,-0.3808436781644511,0
-1.0162589780240052,-1.5425691040535874,2
0.34370993143925377,0.2230823420333461,2
-4.723942656983115,-7.11745972566681,1
-1.3692247800236068,-0.8936297478087735,2
-2.085142996657849,-2.462075661454391,2
-4.133130221611524,-8.08122456005802,1
10.620859023965503,0.6543973570439718,0
-3.076578611732743,-7.68289008904975,1
9.764545561956016,1.2504905031478393,0
-3.4838849262067986,-8.961173497239992,1
-4.95292037754499,-8.047436600690194,1
1.0563979073893526,-0.3178491837002321,2
-3.0117975488505904,-8.427817813721799,1
0.7075181247986368,0.15073305519148406,2
10.284531616972531,1.2731004078278678,0
-2.2776234801603863,-0.4388153889936741,2
-4.7515107149847875,-7.916808720639343,1
-1.0835221497222007,-1.2666649981743894,2
0.39709103057007034,-1.663239298805288,2
-5.366164283970499,-6.6709050422520715,1
-3.529185825371511,-7.788296052260653,1
-1.0535282274206488,-0.36236553806495486,2
9.173286295972359,-0.4029181354614437,0
-4.94427016615431,-8.606784945292167,1
-1.1004251847460103,0.5014989128681671,2
-0.7492545440927116,-0.35949108143140585,2
-1.9276717958796858,-0.2823337657439278,2
-2.7572892433955793,-8.723744029635574,1
-1.5126683767372358,-0.5636866815023526,2
-5.430979377829218,-7.9000338611229015,1
10.862577551528899,0.7149385225070501,0
-3.427603493470976,-8.049077429478038,1
-4.3071794237739685,-8.669988254968699,1
-4.583255484505277,-8.472838586423316,1
-0.6430064559206783,-0.7269688754577434,2
-5.695887249551524,-8.093784078920892,1
-6.506388573456817,-8.51646644061543,1
10.377563917996639,1.7209809085854466,0
9.669879356907419,1.7514044903531762,0
-4.0490081328103695,-8.292323783674972,1
-5.665036726689859,-8.76424180068886,1
-1.5337649476853712,0.5634191598330285,2
-4.101297308663496,-8.37021331890949,1
-1.901115539441002,-2.583203090846392,2
9.983945663413841,2.193926374316537,0
-3.8066222424356226,-8.584795211371105,1
-3.7004156442462093,-7.43258677170322,1
-4.413298895050956,-9.63257665606479,1
0.09128757124889453,0.08551135014380018,2
0.9398380268657252,0.11663305288019843,2
11.196641080003593,0.3617398253831411,0
8.841948311287894,1.8880796672819549,0
-3.7223464947607767,-8.020292753688993,1
10.06991118136255,0.11758989308228118,0
-1.4302703028150896,0.5166017241090533,2
11.407642089615772,1.3134029583794138,0
9.840565970643471,0.72139395925422,0
9.585035646706359,1.6927187277834799,0
10.707101628044114,0.6980522700873959,0
10.90391404017898,1.5254667181880404,0
9.331210221597145,0.6430928625012102,0
-4.024998274267863,-6.5198262759448395,1
-5.618735018961296,-8.903618883161228,1
-5.7215424037473,-8.748425131952489,1
10.81805674694589,2.412402982626978,0
11.264648382606346,1.6430586948883348,0
8.854773355500404,0.944449091373071,0
-2.0456205427539063,1.1880938633413698,2
-1.2299611127269299,-0.7108370518077397,2
-0.8664103836241633,0.12855480425613075,2
-3.0605183268861156,-9.32094012138559,1
9.678678994633453,2.2057233055007934,0
-4.977547019160489,-9.015749971815358,1
-3.1414950827836114,0.9109081337340361,2
-2.62851528629174,-8.41324055003692,1
10.03915903728937,1.810938499673107,0
9.589696101307739,1.1346288752110936,0
11.04929038650275,0.5814173907566533,0
-3.190004068822321,-0.8547423275714594,2
-4.87612773604874,-9.36315762800345,1
-0.46854087171511105,0.20006672951270232,2
-3.1988467430700944,0.8263386422216126,2
8.818652325436497,1.4267435413422982,0
7.938547619850591,0.45746006939418593,0
9.719752482082942,0.4013466887850061,0
-1.243909736492733,0.00838174705743111,2
7.835818715808994,-1.7126704179484018,0
10.091431807534628,-0.20438418703655858,0
-5.572347033135642,-8.161952768862074,1
9.082585932970238,0.6646551671161879,0
10.476150148176028,0.26476132216515225,0
7.790210657506524,2.074189109496431,0
11.28159391385024,4.092920051981045,0
9.999719145845862,1.9299760031530475,0
-0.3737975812647961,-1.2090383797281743,2
11.954045847331864,2.167954408885735,0
8.306916028421762,1.792821132970762,0
7.937616657083467,0.47293158906435484,0
10.028299456806153,-0.25231388057553983,0
-0.29535829317534623,0.6759432321041297,2
-1.3237251601978384,0.21698416900548922,2
9.658723414830689,-0.5559786450255058,0
-0.911201680645102,-0.29255084975979245,2
9.461000791629745,0.9251469804661263,0
-4.433610882056033,-9.41332058228333,1
8.85444915169009,-0.27318043832036576,0
-5.11869685878,-8.941196188908386,1
-4.677809355311298,-9.516163213248921,1
0.08149358803135698,-0.45347113007684314,2
-1.98815793024388,-1.5520095232820315,2
-2.2144704238909183,-0.5344948036016435,2
-3.680635356684536,-9.190567511668547,1
11.60001520602723,1.6532195031849541,0
10.919570780216628,1.6690790972477043,0
-1.1684801050634654,0.36357735193065754,2
-3.210318522259691,-2.2759514114315675,2
-4.50051050100755,-9.451671092577179,1
10.090074850265607,0.8306572225214004,0
9.981094624946987,0.09822659328929018,0
10.123297104161534,3.0506061518745073,0
-5.211633513325761,-9.102703499447387,1
-4.32138862115742,-8.73012064219645,1
10.153981819485194,0.7639876866143057,0
0.04773336663698968,-2.027567402666222,2
7.604395951672112,0.8085049830999157,0
-1.3218872866436604,-2.6147495137229297,2
10.01242303570997,1.9730537017546497,0
-0.08081720764235678,-0.07656676419003983,2
10.711918902440022,1.3983211758905414,0
-5.33069261978906,-9.588412007078158,1
-1.418086421312594,-1.599471434760736,2
-3.6840956046638045,-8.339521475460236,1
0.36529620634717075,0.06115256718383699,2
9.2261531505556,1.3451972768871445,0
-2.6615973529052166,-1.1511094183314117,2
-6.154955231406455,-8.838606997738811,1
8.73923646767287,-0.21588907745746222,0
11.403928616009383,1.8451657154385546,0
8.104758835067747,0.008540239904581859,0
9.277668800801859,1.6858852765341874,0
-4.764844095991213,-8.09479679508141,1
-1.6275711802721653,-1.944290482248143,2
-5.151245500148374,-8.395809826665815,1
-1.1439189627080513,-1.0180793764778175,2
-3.0771793224403017,-7.852773454180278,1
9.501802784697222,0.9033200585423319,0
-4.306178168059356,-8.457049710183995,1
9.864543338035396,1.154828460236602,0
-2.1195206511715883,-0.5767123826608548,2
-0.6836349077573567,-0.6634309077018231,2
9.92346944226137,-0.6475621968155885,0
-4.127052777067642,-8.956692587439905,1
10.873384530828083,-0.8785591887439237,0
8.852240865327481,1.9155543267545154,0
-5.773297493309672,-8.534745332302917,1
8.822253790189112,0.7898238862416048,0
11.082927081326932,0.568808926903115,0
-5.058577696719875,-7.054921013535591,1
9.282676078980208,1.0935524005472235,0
-4.988006685345938,-8.592671893562137,1
-0.0812501513274082,-1.1713335859998466,2
-3.7990787445954872,-8.633709949158252,1
-1.1628253136656221,0.3118147160404149,2
8.849542019702437,0.31633242709718656,0
9.264033901008487,3.437487805216524,0
-1.0742550288715313,0.3607949062077924,2
-0.21331212186536264,-0.21431549126250088,2
-3.8947513559302918,-8.297736039793552,1
-3.6675186899097896,-9.399293000835538,1
-4.9648177780603655,-8.37024119817324,1
-2.623232398808608,-0.1289947715662309,2
9.124526157314707,0.8440118353445875,0
-2.438268870733291,-8.14079214089313,1
10.369841759673067,0.24563983518570964,0
-3.833045172831847,-8.36757591955986,1
10.473612029290555,0.6553277792811043,0
-5.004599414235728,-9.53410104731183,1
-4.16887986134386,-9.091867013701496,1
9.370858201826723,-0.3597733111216732,0
9.33239366007204,0.3964002056996613,0
-5.196298033447232,-8.761274110316993,1
-0.6760357167000436,-1.0058616738936146,2
0.059845241183272835,0.6955407002446103,2
-0.8640867734482772,-0.9435190878356239,2
0.09478399893382794,0.12762967177397544,2
-4.823492360560543,-8.027815118416338,1
9.83627925642308,1.0967571034105164,0
-4.64360696207397,-8.5026708297792,1
8.9582006768588,0.9386763797929799,0
10.614617069461936,0.8606288661906256,0
-5.790159409264662,-8.881779251636937,1
8.59696966697104,-0.9929359453414672,0
-0.01268548479387932,-0.20262441443910223,2
-0.7381791720185038,-0.6138225121975982,2
10.340342955368701,0.6547142482497748,0
-2.008891995944461,-1.9231860497710491,2
-4.401702075383189,-9.387659084540694,1
-2.188301881257459,0.40343566504987927,2
-0.8912302346661225,-0.8319420974139622,2
-4.551391094821678,-7.09279351982519,1
-1.4872882968435444,-0.241362671808719,2
-3.0940892181544815,-8.863815880327598,1
0.35903232518493566,-0.4450991435333943,2
-5.161916384770056,-9.778942182509091,1
-1.7586158652895127,-0.12448575407415724,2
-5.114824976609335,-8.521682749578895,1
9.913594870330614,-0.2930558230701845,0
-0.14859855155366997,-0.8761418949621339,2
10.70262355768058,-0.3500792249409881,0
-1.5742551159099016,-0.13320735939090456,2
-4.709423728302671,-9.779620489853942,1
1.124170998974627,1.165027762785016,2
10.246222264581524,-1.343146167156974,0
11.498632156191503,2.2854540142470388,0
-3.6007360967959037,-9.365093212180899,1
-0.32154722184398765,-0.09479522026137754,2
9.054017113201995,1.9268369482892322,0
-4.214590808975642,-9.186523107140648,1
-4.976245682206765,-8.288055663449775,1
11.054667142290548,1.0182971566116075,0
9.980851247312508,0.3408355525333261,0
-4.837671949169588,-8.315075590439612,1
-4.6374207008068815,-10.670083290449572,1
-3.0305115534747173,-9.771209351074958,1
-1.9094829179155262,-0.4731537885295931,2
11.841813085445704,0.14586589567251274,0
-3.6163166537266647,-7.665570356900531,1
0.7438118069167614,0.2614489088512707,2
0.5984015699704164,-1.152831311063618,2
-3.40383548854794,-0.8574429034318538,2
-1.5744200127848054,-0.3333754856804495,2
-0.775654247294965,-0.77451916862787,2
-3.389760190918722,-6.225546927978062,1
-4.844922263946974,-7.566520623177722,1
9.298601969857232,1.10665874440131,0
10.38365581672277,2.9148397025579875,0
-0.8870191081891456,-1.8081965745173787,2
0.0005978123601764196,1.242069317845923,2
10.474473390027644,1.9562641652602262,0
-3.505352397848256,-10.187283351039262,1
-3.967419670304797,-9.245057533135173,1
11.251398859967884,0.519120587674089,0
-3.184385476396076,-9.827616316396217,1
-5.019816172678305,-9.627016554577356,1
-1.2821348262448633,-1.8332472694371953,2
-1.318546873401521,-0.7323029059691558,2
9.576219273595369,0.42346014967790724,0
8.238863427665425,2.6611943572661056,0
-0.7977674706093572,-1.6695263014213166,2
1.299484183448223,-1.139077939673083,2
9.911907472080754,2.751099281419013,0
-1.293658391576005,0.5467481901844851,2
9.577096442155508,0.892725255261586,0
9.976113018368183,0.9651635687090505,0
-3.6616884806983165,-7.037225280240647,1
12.028319842693879,-0.6633682141547341,0
11.150041449844093,-0.821547464180133,0
-3.2444963966923215,-9.733336799792129,1
9.196893182445795,1.5319626031590525,0
-2.4928041028285346,-0.39211101201975995,2
-4.8729539409813425,-8.54627048573928,1
-5.800697067484631,-8.164832703051337,1
-4.3226657079615425,-8.649152220438022,1
10.807372586222767,0.412186729327532,0
10.478765978558197,3.984528512723571,0
10.767676011262898,0.9464077366160377,0
-3.5520150018298535,-8.915177062337053,1
-3.974109857810115,-8.730229904660147,1
8.82552344080145,0.5992479835766691,0
-5.811501486528931,-8.542269507648877,1
-1.1241084515535609,-2.1051909355163856,2
9.740403721704745,-0.16124068540274217,0
-4.934626561652604,-7.139697978608578,1
-6.249108499466975,-8.173564480649112,1
-6.138320399264163,-7.949334387992556,1
8.771629460188889,1.0161387227689105,0
-1.7941516774106616,1.273726019058266,2
-3.249585046758158,-7.226070061205843,1
-3.173005774609522,-9.16780278950564,1
10.187678272859545,-0.23043185177326464,0
10.052029886898907,0.9863328663239553,0
9.54164711624381,-1.06563434743273,0
-1.52001355563797,0.46699659995045817,2
